Datum,Dag,Plaats,Container,Klantnaam,Aantal Containers
2023-09-13,Wednesday,Ede,6m3,Bedrijf_1,1
2023-09-13,Wednesday,Voskuil,6m3,Bedrijf_1,1
2023-06-22,Thursday,Ede,6m3,Bedrijf_1,1
2023-03-28,Tuesday,Veenendaal,6m3,Bedrijf_2,1
2023-03-31,Friday,Stokkelaarsbrug,6m3,Bedrijf_2,1
2023-01-05,Thursday,Vaesrade,3m3,Bedrijf_1,1
2023-11-22,Wednesday,Ameide,10m3,Bedrijf_1,1
2023-10-24,Tuesday,Rijswijk ,10m3,webshop,1
2023-05-26,Friday,Breukeleveen,6m3,Bedrijf_2,1
2023-05-01,Monday,Utrecht,10m3,Bedrijf_1,1
2023-07-31,Monday,Wordragen,3m3,Bedrijf_2,1
2023-11-07,Tuesday,Hemrikerverlaat / Himrikerfallaat,10m3,webshop,1
2023-05-29,Monday,Hemrik / De Himrik,6m3,Bedrijf_1,1
2023-06-06,Tuesday,Westeremden,10m3,Bedrijf_2,1
2023-06-20,Tuesday,Ede,10m3,Bedrijf_1,1
2023-09-14,Thursday,Veenendaal,10m3,Bedrijf_2,1
2023-05-17,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2023-12-01,Friday,Baarn,10m3,Bedrijf_1,1
2023-08-14,Monday,Ossenwaard,10m3,Bedrijf_1,1
2023-05-24,Wednesday,Hoef en Haag,10m3,Bedrijf_1,1
2023-11-03,Friday,Nijverdal,3m3,Bedrijf_2,1
2023-12-28,Thursday,Horst,3m3,Bedrijf_1,1
2023-07-08,Saturday,Ede,10m3,Bedrijf_1,1
2023-09-27,Wednesday,Veenendaal,3m3,webshop,1
2023-07-17,Monday,Oost-Maarland,6m3,Bedrijf_2,1
2023-11-21,Tuesday,Ede,10m3,Bedrijf_2,1
2023-11-14,Tuesday,Schoonenburg,3m3,Bedrijf_1,1
2023-08-31,Thursday,Ede,6m3,Bedrijf_1,1
2023-10-19,Thursday,Utrecht,10m3,Bedrijf_2,1
2023-11-11,Saturday,Nieuwersluis,6m3,Bedrijf_2,1
2023-03-22,Wednesday,Ede,3m3,Bedrijf_1,1
2023-03-27,Monday,Deelse Kampen,6m3,Bedrijf_1,1
2023-12-07,Thursday,Veenendaal,10m3,Bedrijf_2,1
2023-10-19,Thursday,Veenendaal,10m3,Bedrijf_1,1
2023-05-10,Wednesday,Wijchen,6m3,Bedrijf_1,1
2023-03-15,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2023-03-29,Wednesday,Heidekant,10m3,Bedrijf_2,1
2023-06-20,Tuesday,Utrecht,10m3,Bedrijf_2,1
2023-07-28,Friday,Groot Medhuizen (Midhuizen ?) / Grut Midhuzen,10m3,Bedrijf_1,1
2023-04-04,Tuesday,Monster,3m3,Bedrijf_1,1
2023-08-25,Friday,Utrecht,10m3,Bedrijf_2,1
2023-01-28,Saturday,Veenendaal,6m3,Bedrijf_2,1
2023-01-26,Thursday,Ede,6m3,Bedrijf_1,1
2023-08-15,Tuesday,Ede,3m3,Bedrijf_1,1
2023-03-22,Wednesday,Krachtighuizen,3m3,Bedrijf_2,1
2023-12-25,Monday,Ede,10m3,Bedrijf_1,1
2023-05-06,Saturday,Utrecht,10m3,Bedrijf_2,1
2023-12-06,Wednesday,Bekveld,6m3,Bedrijf_2,1
2023-08-31,Thursday,Ede,10m3,webshop,1
2023-06-05,Monday,Molenhoek,3m3,webshop,1
2023-07-19,Wednesday,Renkum,3m3,Bedrijf_2,1
2023-07-12,Wednesday,Hooge Wijst,6m3,Bedrijf_2,1
2023-06-05,Monday,Reijerscop,6m3,Bedrijf_2,1
2023-11-13,Monday,Veenendaal,6m3,Bedrijf_2,1
2023-12-08,Friday,Ede,10m3,Bedrijf_1,1
2023-09-14,Thursday,Radio Kootwijk,10m3,Bedrijf_1,1
2023-01-25,Wednesday,Renkum,3m3,Bedrijf_2,1
2023-06-23,Friday,Renkum,10m3,Bedrijf_1,1
2023-10-28,Saturday,Nieuw-Beijerland,10m3,webshop,1
2023-07-21,Friday,Delden,6m3,webshop,1
2023-09-20,Wednesday,Utrecht,10m3,Bedrijf_1,1
2023-10-11,Wednesday,Veenendaal,6m3,webshop,1
2023-12-06,Wednesday,Echteld,10m3,Bedrijf_1,1
2023-07-28,Friday,Renswoude,10m3,Bedrijf_2,1
2023-11-09,Thursday,Wijnaldum / Winaem,3m3,Bedrijf_2,1
2023-05-29,Monday,De Meern,3m3,Bedrijf_1,1
2023-01-11,Wednesday,Renkum,6m3,Bedrijf_2,1
2023-08-10,Thursday,Utrecht,10m3,webshop,1
2023-05-30,Tuesday,Utrecht,10m3,Bedrijf_1,1
2023-09-18,Monday,Utrecht,3m3,Bedrijf_1,1
2023-04-07,Friday,Renkum,6m3,Bedrijf_1,1
2023-09-22,Friday,Den Oord,10m3,Bedrijf_2,1
2023-09-28,Thursday,Middelkoop,6m3,webshop,1
2023-08-01,Tuesday,Veenendaal,6m3,webshop,1
2023-01-24,Tuesday,Averlo,10m3,webshop,1
2023-07-07,Friday,Commissiepolle,3m3,webshop,1
2023-06-13,Tuesday,Ede,6m3,Bedrijf_2,1
2023-03-13,Monday,Renkum,6m3,Bedrijf_2,1
2023-05-09,Tuesday,Gever,3m3,Bedrijf_1,1
2023-12-08,Friday,Veenendaal,3m3,webshop,1
2023-03-28,Tuesday,Ede,6m3,Bedrijf_1,1
2023-03-20,Monday,Laagnieuwkoop,3m3,Bedrijf_2,1
2023-04-14,Friday,Indoornik,6m3,Bedrijf_1,1
2023-03-28,Tuesday,Utrecht,6m3,Bedrijf_1,1
2023-03-15,Wednesday,Ede,10m3,webshop,1
2023-03-23,Thursday,Schaveren,10m3,Bedrijf_2,1
2023-09-27,Wednesday,Oldeneel,3m3,Bedrijf_1,1
2023-02-11,Saturday,Wateringen,10m3,Bedrijf_2,1
2023-01-14,Saturday,Veenendaal,6m3,Bedrijf_1,1
2023-01-24,Tuesday,Ede,10m3,Bedrijf_1,1
2023-02-24,Friday,Zegge,6m3,Bedrijf_1,1
2023-10-25,Wednesday,Utrecht,3m3,Bedrijf_1,1
2023-09-14,Thursday,Eefde,6m3,Bedrijf_2,1
2023-09-02,Saturday,Veenendaal,10m3,Bedrijf_2,1
2023-08-10,Thursday,Wilnis,10m3,webshop,1
2023-09-12,Tuesday,Benschop,3m3,Bedrijf_1,1
2023-08-11,Friday,Holtum,6m3,Bedrijf_1,1
2023-08-18,Friday,Kaatsheuvel,3m3,Bedrijf_1,1
2023-12-13,Wednesday,Ede,6m3,Bedrijf_2,1
2023-11-09,Thursday,Veenendaal,6m3,Bedrijf_2,1
2023-05-22,Monday,Renkum,10m3,Bedrijf_1,1
2023-06-26,Monday,Veenendaal,6m3,Bedrijf_1,1
2023-12-14,Thursday,Kleindorp,3m3,webshop,1
2023-06-14,Wednesday,Dijkhuizen,10m3,Bedrijf_1,1
2023-07-10,Monday,Achterstehoek,6m3,webshop,1
2023-11-28,Tuesday,Ede,10m3,webshop,1
2023-07-19,Wednesday,Utrecht,10m3,Bedrijf_2,1
2023-06-05,Monday,Lubbinge,10m3,Bedrijf_1,1
2023-11-01,Wednesday,Heilig Landstichting,10m3,Bedrijf_1,1
2023-05-10,Wednesday,Utrecht,10m3,Bedrijf_1,1
2023-12-25,Monday,Breedeveen,10m3,Bedrijf_1,1
2023-01-25,Wednesday,Schoonloo,6m3,Bedrijf_1,1
2023-04-14,Friday,Terborg,10m3,Bedrijf_1,1
2023-02-23,Thursday,Utrecht,10m3,Bedrijf_1,1
2023-02-08,Wednesday,Utrecht,3m3,Bedrijf_2,1
2023-03-15,Wednesday,De Boberden,3m3,Bedrijf_1,1
2023-06-19,Monday,Torenveen,6m3,webshop,1
2023-01-02,Monday,Wolfheze,3m3,Bedrijf_2,1
2023-09-06,Wednesday,Renkum,6m3,Bedrijf_1,1
2023-04-21,Friday,Kolhol,10m3,Bedrijf_1,1
2023-01-19,Thursday,Hee,3m3,Bedrijf_2,1
2023-07-18,Tuesday,Zweekhorst,10m3,webshop,1
2023-09-12,Tuesday,Kedichem,10m3,Bedrijf_2,1
2023-09-11,Monday,Varik,10m3,Bedrijf_2,1
2023-01-05,Thursday,Domme Aanleg,6m3,Bedrijf_1,1
2023-01-05,Thursday,Harmelerwaard,6m3,Bedrijf_1,1
2023-10-06,Friday,Geesteren,6m3,Bedrijf_1,1
2023-12-07,Thursday,Renkum,6m3,Bedrijf_2,1
2023-11-16,Thursday,Kwaalburg,6m3,Bedrijf_2,1
2023-04-06,Thursday,Renkum,3m3,Bedrijf_1,1
2023-03-08,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2023-09-12,Tuesday,Utrecht,6m3,Bedrijf_2,1
2023-11-17,Friday,Ede,10m3,Bedrijf_1,1
2023-07-25,Tuesday,Nieuw Milligen,10m3,webshop,1
2023-07-06,Thursday,Utrecht,6m3,Bedrijf_1,1
2023-06-07,Wednesday,Utrecht,3m3,Bedrijf_2,1
2023-08-10,Thursday,Renkum,10m3,Bedrijf_1,1
2023-02-02,Thursday,Klein Zundert,3m3,webshop,1
2023-09-04,Monday,Veenendaal,10m3,Bedrijf_2,1
2023-11-07,Tuesday,Veenendaal,3m3,Bedrijf_1,1
2023-02-15,Wednesday,Ede,10m3,webshop,1
2023-11-21,Tuesday,Kallenbroek,6m3,Bedrijf_1,1
2023-02-08,Wednesday,Groot-Ammers,10m3,Bedrijf_2,1
2023-01-02,Monday,Utrecht,3m3,Bedrijf_2,1
2023-04-26,Wednesday,Zwaanenheike,10m3,webshop,1
2023-07-06,Thursday,Kwakkel,3m3,webshop,1
2023-04-08,Saturday,Ede,6m3,Bedrijf_1,1
2023-10-17,Tuesday,Harreveld,6m3,Bedrijf_1,1
2023-09-22,Friday,De Meene,3m3,Bedrijf_2,1
2023-01-06,Friday,Utrecht,6m3,Bedrijf_2,1
2023-04-24,Monday,Lage Vuursche,10m3,Bedrijf_2,1
2023-01-31,Tuesday,Veenendaal,3m3,Bedrijf_1,1
2023-01-19,Thursday,Boschheurne,10m3,webshop,1
2023-07-07,Friday,Ede,10m3,webshop,1
2023-05-02,Tuesday,Hemmen,10m3,Bedrijf_2,1
2023-10-23,Monday,Veenendaal,10m3,Bedrijf_2,1
2023-02-13,Monday,Utrecht,6m3,Bedrijf_1,1
2023-12-25,Monday,Diefdijk,3m3,Bedrijf_1,1
2023-04-26,Wednesday,Afferden,6m3,Bedrijf_1,1
2023-08-16,Wednesday,Spijkenisse,6m3,Bedrijf_2,1
2023-01-28,Saturday,Renkum,6m3,Bedrijf_1,1
2023-03-17,Friday,Utrecht,6m3,Bedrijf_2,1
2023-11-14,Tuesday,Renkum,6m3,webshop,1
2023-09-19,Tuesday,Ede,6m3,Bedrijf_2,1
2023-02-01,Wednesday,Prinsenkamp,10m3,Bedrijf_2,1
2023-12-11,Monday,Ede,6m3,Bedrijf_1,1
2023-04-14,Friday,Groenlandsekade,6m3,Bedrijf_1,1
2023-04-21,Friday,Ede,10m3,webshop,1
2023-01-20,Friday,Langelille / De Langelille,6m3,Bedrijf_1,1
2023-03-17,Friday,Veenendaal,6m3,Bedrijf_1,1
2023-01-12,Thursday,Snelleveld,6m3,Bedrijf_1,1
2023-02-02,Thursday,Veenendaal,6m3,Bedrijf_2,1
2023-05-31,Wednesday,Breukelen,10m3,Bedrijf_1,1
2023-08-23,Wednesday,Ede,10m3,Bedrijf_1,1
2023-12-05,Tuesday,Lakerveld,10m3,Bedrijf_2,1
2023-10-13,Friday,Soestdijk,6m3,Bedrijf_1,1
2023-11-08,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2023-04-06,Thursday,Ede,10m3,Bedrijf_1,1
2023-09-20,Wednesday,Winterswijk Brinkheurne,3m3,Bedrijf_1,1
2023-08-11,Friday,Schelfhorst,3m3,Bedrijf_2,1
2023-09-27,Wednesday,Renkum,3m3,Bedrijf_1,1
2023-05-19,Friday,Nijbroek,10m3,Bedrijf_1,1
2023-10-25,Wednesday,Renkum,3m3,Bedrijf_2,1
2023-04-27,Thursday,Heeswijk,6m3,webshop,1
2023-10-31,Tuesday,Ede,3m3,Bedrijf_2,1
2023-11-10,Friday,Teerns / Tearns,6m3,Bedrijf_1,1
2023-01-06,Friday,Andelst,6m3,webshop,1
2023-03-27,Monday,Ede,10m3,Bedrijf_2,1
2023-01-23,Monday,Ede,3m3,Bedrijf_2,1
2023-08-08,Tuesday,Rothenbach,10m3,Bedrijf_2,1
2023-12-08,Friday,Nieuw Milligen,6m3,webshop,1
2023-05-04,Thursday,Gorpeind,10m3,Bedrijf_1,1
2023-07-28,Friday,Renkum,6m3,Bedrijf_1,1
2023-01-12,Thursday,Utrecht,10m3,webshop,1
2023-04-20,Thursday,Utrecht,6m3,Bedrijf_2,1
2023-02-03,Friday,Milsbeek,3m3,Bedrijf_1,1
2023-02-03,Friday,Hooge Heide,10m3,Bedrijf_2,1
2023-08-08,Tuesday,Hedel,10m3,Bedrijf_2,1
2023-05-31,Wednesday,Posterenk,10m3,webshop,1
2023-01-12,Thursday,Utrecht,10m3,Bedrijf_2,1
2023-10-31,Tuesday,Groenekan,3m3,webshop,1
2023-10-06,Friday,Kapelle,6m3,Bedrijf_2,1
2023-03-04,Saturday,Veenendaal,3m3,Bedrijf_1,1
2023-10-18,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2023-03-23,Thursday,Bussloo,10m3,webshop,1
2023-08-21,Monday,Rucphen,3m3,Bedrijf_2,1
2023-12-07,Thursday,Babberich,3m3,Bedrijf_2,1
2023-05-06,Saturday,Utrecht,6m3,webshop,1
2023-08-09,Wednesday,Aerdt,6m3,webshop,1
2023-07-11,Tuesday,Veenendaal,6m3,Bedrijf_2,1
2023-12-01,Friday,Hemmen,10m3,Bedrijf_1,1
2023-04-24,Monday,Ede,10m3,webshop,1
2023-01-13,Friday,Eeserveen,10m3,webshop,1
2023-11-11,Saturday,Veenendaal,3m3,Bedrijf_2,1
2023-08-07,Monday,Ede,10m3,webshop,1
2023-12-19,Tuesday,Ede,3m3,webshop,1
2023-09-26,Tuesday,Wamberg,3m3,Bedrijf_1,1
2023-01-05,Thursday,Ede,6m3,Bedrijf_2,1
2023-08-23,Wednesday,Woudenberg,10m3,Bedrijf_1,1
2023-03-17,Friday,Loenen,3m3,Bedrijf_1,1
2023-09-20,Wednesday,Ede,6m3,Bedrijf_1,1
2023-01-02,Monday,Wolfersveen,10m3,webshop,1
2023-03-18,Saturday,Utrecht,10m3,Bedrijf_2,1
2023-04-01,Saturday,Deelse Kampen,10m3,Bedrijf_2,1
2023-11-13,Monday,Schoondijke,6m3,Bedrijf_1,1
2023-05-17,Wednesday,Renkum,10m3,webshop,1
2023-10-31,Tuesday,Utrecht,6m3,Bedrijf_1,1
2023-12-28,Thursday,Renkum,3m3,webshop,1
2023-02-01,Wednesday,Utrecht,6m3,Bedrijf_2,1
2023-03-15,Wednesday,Acquoy,10m3,Bedrijf_1,1
2023-10-21,Saturday,Nederheide,3m3,Bedrijf_1,1
2023-06-08,Thursday,Ede,6m3,Bedrijf_2,1
2023-11-17,Friday,Renkum,6m3,webshop,1
2023-02-06,Monday,Posterenk,10m3,webshop,1
2023-02-27,Monday,Scherpenzeel,3m3,Bedrijf_1,1
2023-07-31,Monday,Musschendorp,3m3,Bedrijf_2,1
2023-01-23,Monday,Utrecht,6m3,Bedrijf_1,1
2023-08-23,Wednesday,Veenendaal,6m3,Bedrijf_2,1
2023-08-09,Wednesday,Kivitsbraak,6m3,Bedrijf_1,1
2023-10-25,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2023-03-22,Wednesday,Ede,3m3,Bedrijf_2,1
2023-10-25,Wednesday,Ede,6m3,Bedrijf_1,1
2023-06-02,Friday,Renkum,6m3,Bedrijf_1,1
2023-01-14,Saturday,Veenendaal,6m3,webshop,1
2023-10-05,Thursday,Termunterzijl,3m3,Bedrijf_1,1
2023-01-19,Thursday,Utrecht,6m3,Bedrijf_1,1
2023-05-01,Monday,Trutjeshoek,3m3,Bedrijf_2,1
2023-10-06,Friday,Utrecht,10m3,Bedrijf_2,1
2023-08-14,Monday,Vieruitersten,6m3,webshop,1
2023-07-19,Wednesday,Losdorp,6m3,Bedrijf_2,1
2023-12-15,Friday,Jonen,6m3,webshop,1
2023-05-04,Thursday,Ede,3m3,webshop,1
2023-05-09,Tuesday,Kerk-Avezaath,6m3,Bedrijf_2,1
2023-11-24,Friday,Hoog Kana,10m3,Bedrijf_1,1
2023-08-09,Wednesday,Andelst,6m3,webshop,1
2023-05-30,Tuesday,Renkum,6m3,Bedrijf_1,1
2023-12-23,Saturday,Huissen,10m3,Bedrijf_1,1
2023-11-22,Wednesday,Sopsum,10m3,Bedrijf_1,1
2023-09-13,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2023-02-01,Wednesday,Ede,10m3,Bedrijf_2,1
2023-08-14,Monday,Haspel,10m3,Bedrijf_1,1
2023-11-06,Monday,Westendorp,3m3,Bedrijf_1,1
2023-12-30,Saturday,Flieren,10m3,Bedrijf_2,1
2023-12-12,Tuesday,Veenendaal,10m3,webshop,1
2023-11-24,Friday,Ede,10m3,Bedrijf_2,1
2023-10-02,Monday,Beemdkant,3m3,Bedrijf_2,1
2023-11-29,Wednesday,Winthagen,10m3,Bedrijf_1,1
2023-01-09,Monday,Amstelveen,6m3,Bedrijf_2,1
2023-07-18,Tuesday,Ede,10m3,Bedrijf_2,1
2023-04-11,Tuesday,Veenendaal,3m3,webshop,1
2023-05-15,Monday,Veenendaal,10m3,Bedrijf_2,1
2023-07-31,Monday,Renkum,6m3,Bedrijf_1,1
2023-05-31,Wednesday,Bemmel,3m3,Bedrijf_2,1
2023-12-06,Wednesday,Utrecht,6m3,Bedrijf_2,1
2023-12-06,Wednesday,Veenendaal,10m3,webshop,1
2023-04-06,Thursday,Ede,6m3,webshop,1
2023-01-10,Tuesday,Utrecht,10m3,Bedrijf_2,1
2023-07-27,Thursday,Renkum,6m3,Bedrijf_1,1
2023-09-14,Thursday,Veenendaal,6m3,Bedrijf_2,1
2023-08-29,Tuesday,Renkum,6m3,Bedrijf_1,1
2023-09-01,Friday,Groessen,10m3,Bedrijf_1,1
2023-06-09,Friday,Ede,6m3,webshop,1
2023-08-12,Saturday,Renkum,6m3,Bedrijf_1,1
2023-08-22,Tuesday,Veenendaal,10m3,Bedrijf_2,1
2023-07-26,Wednesday,Ede,10m3,Bedrijf_1,1
2023-06-14,Wednesday,Veenendaal,6m3,Bedrijf_2,1
2023-11-10,Friday,Wageningen,3m3,webshop,1
2023-02-09,Thursday,Utrecht,10m3,Bedrijf_1,1
2023-11-30,Thursday,Veenendaal,10m3,Bedrijf_1,1
2023-03-06,Monday,Renkum,3m3,Bedrijf_2,1
2023-07-11,Tuesday,Passewaaij,6m3,webshop,1
2023-09-04,Monday,Ede,10m3,Bedrijf_1,1
2023-07-19,Wednesday,Loenen,3m3,Bedrijf_1,1
2023-05-24,Wednesday,Utrecht,10m3,Bedrijf_1,1
2023-03-13,Monday,Renkum,6m3,Bedrijf_1,1
2023-12-06,Wednesday,Beuningen,3m3,webshop,1
2023-06-06,Tuesday,Acquoy,3m3,Bedrijf_1,1
2023-07-18,Tuesday,Heiveld,6m3,Bedrijf_1,1
2023-06-15,Thursday,Veenendaal,6m3,Bedrijf_1,1
2023-05-04,Thursday,Bornwirdhuizen / Boarnwerthuzen,3m3,Bedrijf_1,1
2023-08-24,Thursday,Ede,10m3,webshop,1
2023-10-02,Monday,Duistervoorde,6m3,Bedrijf_2,1
2023-07-12,Wednesday,Garderen,6m3,Bedrijf_1,1
2023-07-26,Wednesday,Terborg,3m3,Bedrijf_2,1
2023-02-08,Wednesday,Veenendaal,6m3,Bedrijf_2,1
2023-09-26,Tuesday,Milt,6m3,Bedrijf_2,1
2023-06-27,Tuesday,Renkum,6m3,Bedrijf_1,1
2023-03-17,Friday,Maasbommel,10m3,Bedrijf_2,1
2023-08-18,Friday,Eefde,10m3,Bedrijf_2,1
2023-02-06,Monday,Renkum,10m3,Bedrijf_1,1
2023-06-21,Wednesday,Veenendaal,3m3,Bedrijf_2,1
2023-09-07,Thursday,Veenendaal,3m3,Bedrijf_1,1
2023-12-21,Thursday,Veenendaal,10m3,webshop,1
2023-10-31,Tuesday,Voorstonden,3m3,Bedrijf_2,1
2023-10-03,Tuesday,Ede,6m3,Bedrijf_1,1
2023-09-28,Thursday,Frieschepalen / Fryske Peallen,6m3,Bedrijf_2,1
2023-06-15,Thursday,Oud-Zuilen,10m3,Bedrijf_2,1
2023-07-05,Wednesday,Leusden-Zuid,6m3,Bedrijf_2,1
2023-04-07,Friday,Utrecht,10m3,webshop,1
2023-02-03,Friday,Renkum,3m3,Bedrijf_1,1
2023-12-11,Monday,Heijbeek,6m3,webshop,1
2023-04-18,Tuesday,Ede,3m3,Bedrijf_1,1
2023-10-02,Monday,Kootwijkerbroek,10m3,Bedrijf_2,1
2023-08-19,Saturday,Olburgen,10m3,webshop,1
2023-01-26,Thursday,Veenendaal,10m3,Bedrijf_2,1
2023-02-07,Tuesday,Beekheuvel,6m3,Bedrijf_1,1
2023-09-08,Friday,Visvliet,6m3,webshop,1
2023-01-20,Friday,Utrecht,3m3,Bedrijf_2,1
2023-06-22,Thursday,Utrecht,10m3,webshop,1
2023-02-07,Tuesday,Themaat,3m3,Bedrijf_2,1
2023-08-15,Tuesday,Veenendaal,6m3,Bedrijf_1,1
2023-10-16,Monday,Utrecht,3m3,Bedrijf_2,1
2023-08-01,Tuesday,Renkum,10m3,Bedrijf_1,1
2023-05-17,Wednesday,Noord,3m3,Bedrijf_2,1
2023-04-07,Friday,Posterholt,10m3,Bedrijf_1,1
2023-06-14,Wednesday,Ede,10m3,Bedrijf_1,1
2023-09-07,Thursday,Rothem,3m3,Bedrijf_1,1
2023-02-14,Tuesday,Renkum,10m3,webshop,1
2023-07-20,Thursday,Almere-Pampus,6m3,Bedrijf_2,1
2023-02-10,Friday,Ede,10m3,Bedrijf_2,1
2023-07-20,Thursday,Veenendaal,10m3,Bedrijf_2,1
2023-11-06,Monday,Loosbroek,10m3,webshop,1
2023-12-13,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2023-09-13,Wednesday,Wijngaarden,10m3,Bedrijf_2,1
2023-12-01,Friday,Utrecht,3m3,Bedrijf_1,1
2023-08-22,Tuesday,Ede,10m3,webshop,1
2023-03-14,Tuesday,De Baan,6m3,Bedrijf_2,1
2023-01-31,Tuesday,Moordhuizen,10m3,Bedrijf_1,1
2023-11-06,Monday,Veenendaal,3m3,Bedrijf_2,1
2023-12-28,Thursday,Renkum,6m3,Bedrijf_2,1
2023-06-27,Tuesday,Utrecht,10m3,Bedrijf_2,1
2023-05-04,Thursday,Nieuwgraaf,10m3,Bedrijf_1,1
2023-03-04,Saturday,Wesch,10m3,webshop,1
2023-11-18,Saturday,Lagebroek,6m3,Bedrijf_2,1
2023-04-26,Wednesday,Lede en Oudewaard,3m3,Bedrijf_1,1
2023-11-09,Thursday,Voortje,6m3,Bedrijf_2,1
2023-09-16,Saturday,Varsseveld,6m3,webshop,1
2023-08-09,Wednesday,Cortenoever,10m3,Bedrijf_1,1
2023-02-21,Tuesday,Utrecht,3m3,Bedrijf_1,1
2023-07-28,Friday,Bennekom,3m3,Bedrijf_2,1
2023-01-30,Monday,De Meern,10m3,webshop,1
2023-03-30,Thursday,Renkum,6m3,webshop,1
2023-12-14,Thursday,Veenendaal,6m3,Bedrijf_1,1
2023-09-18,Monday,Berg en Dal,6m3,Bedrijf_2,1
2023-02-10,Friday,Zwolle,10m3,Bedrijf_2,1
2023-12-29,Friday,Veenendaal,3m3,Bedrijf_2,1
2023-08-17,Thursday,Renkum,10m3,Bedrijf_2,1
2023-09-28,Thursday,Ede,10m3,Bedrijf_2,1
2023-09-16,Saturday,Varik,10m3,Bedrijf_1,1
2023-10-23,Monday,Gastel,6m3,webshop,1
2023-02-25,Saturday,Ede,10m3,Bedrijf_2,1
2023-03-04,Saturday,Maarsbergen,6m3,Bedrijf_2,1
2023-01-16,Monday,Utrecht,6m3,Bedrijf_1,1
2023-01-26,Thursday,Ouwendorp,6m3,Bedrijf_2,1
2023-11-23,Thursday,Dunsborg,3m3,Bedrijf_1,1
2023-06-09,Friday,Utrecht,3m3,Bedrijf_1,1
2023-05-03,Wednesday,Renkum,10m3,Bedrijf_1,1
2023-03-28,Tuesday,Laag-Soeren,3m3,Bedrijf_2,1
2023-02-10,Friday,Ammerstol,6m3,Bedrijf_1,1
2023-04-22,Saturday,Ede,10m3,Bedrijf_2,1
2023-03-30,Thursday,Veenendaal,3m3,webshop,1
2023-06-27,Tuesday,Walderveen,3m3,Bedrijf_1,1
2023-01-16,Monday,Skrins / Schrins,6m3,webshop,1
2023-07-05,Wednesday,Tiel,6m3,webshop,1
2023-12-07,Thursday,Veenendaal,6m3,Bedrijf_1,1
2023-03-23,Thursday,Utrecht,3m3,Bedrijf_1,1
2023-12-29,Friday,Hoeve,10m3,Bedrijf_1,1
2023-01-06,Friday,Ede,3m3,Bedrijf_2,1
2023-07-26,Wednesday,Veenendaal,6m3,Bedrijf_2,1
2023-04-06,Thursday,Amsterdamscheveld,10m3,Bedrijf_2,1
2023-03-01,Wednesday,Ede,6m3,Bedrijf_1,1
2023-08-11,Friday,Sterkenburg,3m3,Bedrijf_2,1
2023-12-21,Thursday,Renkum,10m3,Bedrijf_2,1
2023-08-02,Wednesday,Ede,6m3,Bedrijf_2,1
2023-09-22,Friday,Renkum,3m3,Bedrijf_2,1
2023-05-15,Monday,Utrecht,10m3,Bedrijf_1,1
2023-10-25,Wednesday,Vlieghuis,10m3,Bedrijf_2,1
2023-08-11,Friday,Ede,10m3,Bedrijf_2,1
2023-10-23,Monday,Flieren,6m3,Bedrijf_2,1
2023-02-28,Tuesday,Renkum,6m3,Bedrijf_1,1
2023-11-07,Tuesday,Renkum,6m3,Bedrijf_2,1
2023-02-27,Monday,Vossenpels,6m3,Bedrijf_1,1
2023-02-23,Thursday,Sappemeer,6m3,Bedrijf_1,1
2023-06-28,Wednesday,Ede,3m3,Bedrijf_1,1
2023-03-02,Thursday,Veenendaal,10m3,Bedrijf_2,1
2023-10-09,Monday,Utrecht,6m3,webshop,1
2023-04-15,Saturday,Groot-Valkenisse,10m3,Bedrijf_2,1
2023-10-18,Wednesday,Gendt,6m3,Bedrijf_1,1
2023-06-29,Thursday,Renkum,6m3,Bedrijf_2,1
2023-06-12,Monday,Veenendaal,6m3,Bedrijf_1,1
2023-01-27,Friday,Veenendaal,6m3,Bedrijf_2,1
2023-09-05,Tuesday,Veenendaal,3m3,Bedrijf_1,1
2023-01-10,Tuesday,t Villeken,3m3,Bedrijf_2,1
2023-04-28,Friday,Renkum,10m3,Bedrijf_1,1
2023-06-23,Friday,Klein-Dongen,6m3,Bedrijf_1,1
2023-08-28,Monday,Mijdrecht,10m3,webshop,1
2023-04-28,Friday,Utrecht,6m3,Bedrijf_1,1
2023-04-19,Wednesday,De Bree,3m3,Bedrijf_2,1
2023-11-30,Thursday,Utrecht,3m3,webshop,1
2023-01-03,Tuesday,Ede,6m3,Bedrijf_1,1
2023-01-06,Friday,Veenendaal,10m3,Bedrijf_1,1
2023-11-03,Friday,Etten,6m3,Bedrijf_2,1
2023-06-05,Monday,Utrecht,6m3,Bedrijf_1,1
2023-07-20,Thursday,Utrecht,10m3,Bedrijf_2,1
2023-01-13,Friday,Nieuwaal,10m3,Bedrijf_1,1
2023-04-21,Friday,De Bree,10m3,Bedrijf_2,1
2023-12-19,Tuesday,Renkum,3m3,Bedrijf_2,1
2023-07-29,Saturday,Hoog Kana,10m3,Bedrijf_2,1
2023-12-25,Monday,Renkum,3m3,Bedrijf_2,1
2023-04-20,Thursday,Veenendaal,6m3,Bedrijf_1,1
